comp.no,outcome.no,method,sm,model,common,random,outclab,k,event.e.pooled,n.e.pooled,event.c.pooled,n.c.pooled,TE.pooled,lower.pooled,upper.pooled,level.ma,weight.pooled,Z.pooled,pval.TE.pooled,cd,cd_num,meta_id,total_n,cer,first_check,mh_te,mh_lower,mh_upper,mh_tau2,mh_I2,mhe_te,mhe_lower,mhe_upper,mhe_tau2,mhe_I2,ivf_te,ivf_lower,ivf_upper,ivf_tau2,ivf_I2,ivr_te,ivr_lower,ivr_upper,ivr_tau2,ivr_I2,ivrTACC_te,ivrTACC_lower,ivrTACC_upper,ivrTACC_tau2,ivrTACC_I2,peto_te,peto_lower,peto_upper,peto_tau2,peto_I2,log_te,log_lower,log_upper,log_tau2,log_I2,bayesf_te,bayesf_lower,bayesf_upper,bayesr_te,bayesr_lower,bayesr_upper,ROR_mh,ROR_mhe,ROR_log,ROR_TACC,ROR_peto,ROR_bayesf,ROR_bayesr
2,2,MH,RR,Fixed,TRUE,FALSE,2.2 Treatment related mortality - subgrouped by alemtuzumab treatment regiment,2,5,86,2,91,3.2017448200654304,0.6613252095240751,15.500951340102551,0.95,100,1.446103322738037,0.14814822391670346,CD008078,3971,39710202,177,0.02197802197802198,0,3.7413441955193485,0.6404514752106814,21.855920286141405,1.5342014332320384,1.1826406709760708,5.024242424242424,0.642261476115492,39.3033256334032,1.5342014332320384,1.1826406709760708,2.897396534685723,0.3858420590165739,21.757365437572037,1.5342014332320384,1.1826406709760708,2.929492903811898,0.32099503003589375,26.735394228766204,1.5342014332320384,1.1826406709760708,2.9270321921302855,0.32274748544676224,26.5455746058175,1.5204088936732367,1.1796056409413123,3.734399650284854,0.7645710500675511,18.239953954332314,1.9632696203493167,1.3787118884517724,4.374368340236453,0.6859718358383373,27.894874652802194,1,1,5.448353954477332,0.8476755768544189,66.92508258255428,4.9517716409964105,0.47142494121001194,71.58113333506651,1.277130315165146,1.7150553318305732,1.4932169095014576,0.9991600212861378,1.2747597529338952,1.8598283502881525,1.690316994642006
1,5,MH,RR,Random,FALSE,TRUE,1.5 Revision Rate,2,5,43,0,45,6.181099821566868,0.7716027071601046,49.51511269937312,0.95,100,1.7157335500523474,0.08621082121474995,CD008089,3977,39770105,88,0,1,7.07803790412486,0.8206963286556729,61.04404128904951,1,1,Inf,NA,NA,1,1,6.985634750386513,0.8029438287481991,60.77522625945843,1,1,6.985634750386513,0.8029438287481991,60.77522625945843,1,1,6.894289016349369,0.8073401728017972,58.873846046831744,1,1,8.497758000540962,1.4217069207464124,50.79238905149722,1,1,22232866447.178833,0,Inf,1,1,3563.285697968363,5.325547665369363,478596345578844.7,484.33792415034475,3.0413487120927187,25537138.43011745,1.0132275959222223,Inf,3182655154.7013955,0.9869237746745791,1.2164618254727366,510.0876048194772,69.33341656941718
1,1,MH,RR,Fixed,TRUE,FALSE,1.1 Number of women requiring a repeat regional block or a general anaesthetic as a result of failure to establish adequate initial blockade,2,1,172,4,169,0.32103321033210336,0.05221587673572669,1.9737736600259,0.95,100,1.2261775046723462,0.2201319077601367,CD008100,3983,39830101,341,0.023668639053254437,1,0.30223187833300413,0.04588868610257668,1.990558371545242,1,1,0.22905027932960895,0.025138052442684588,2.08703639952185,1,1,0.3165752506690451,0.04634504015868133,2.1624728124741,1,1,0.3165752506690451,0.04634504015868133,2.1624728124741,1,1,0.3165752506690451,0.04634504015868133,2.1624728124741,1,1,0.2790656506836937,0.04714576005824036,1.6518481682193504,1,1,0.22586150417923012,0.024394976432189436,2.091144429342085,1,1,0.16079728370088078,0.0054148282183633135,1.3577832267976735,0.11933420308822912,0.003997483868954415,1.2075245397005228,0.954692060400401,0.7235255404379771,0.7134528163585055,1,0.8815144269614279,0.5079275254810802,0.3769536716342484
4,12,MH,OR,Random,FALSE,TRUE,4.12 Adverse effects: 5a. Significant weight gain,2,22,206,7,228,4.575823164963052,1.8421193944627612,11.366341237137302,0.95,100,3.275948712472145,0.00105307682544972,CD008121,3993,39930412,434,0.03070175438596491,1,4.997119149342026,2.031235661360218,12.293600524913392,1,1,5.456510765313961,2.144685927666968,13.882456796075203,1,1,4.575823164963052,1.8421193944627618,11.366341237137302,1,1,4.575823164963052,1.8421193944627618,11.366341237137302,1,1,4.576592231158939,1.8410760639955288,11.376605703541,1,1,4.605211471903908,2.0990550517814843,10.103580981811787,1,1,5.1793921068603614,2.0897551097825877,12.836959924647978,1,1,5.615690251630263,2.2829171380903324,16.513856666578594,7.089958318817038,1.435835282430928,52.066157238765236,1.0920699881072384,1.1924653922586672,1.1319039045299695,1.0001680716601498,1.0064225180653574,1.22725246347574,1.5494388797855319
9,14,MH,OR,Random,FALSE,TRUE,9.14 Adverse effects: 5. Sedation,4,12,340,9,297,1.104273416058526,0.30546934430847067,3.991954676087449,0.95,100,0.15127622143081992,0.8797578259956048,CD008121,3993,39930914,637,0.030303030303030304,0,1.1575626558763774,0.49643871760241304,2.6991273137416942,1.6661130517265228,1.4580319146822613,1.1997965130755035,0.5042555259637017,2.8547266190827196,1.6661130517265228,1.4580319146822613,1.2082207370235525,0.46338177772768424,3.1503123763999548,1.6661130517265228,1.4580319146822613,1.1207882360057115,0.3281886067164916,3.827574279730995,1.6661130517265228,1.4580319146822613,1.1166591054620467,0.3356906692440019,3.714513604502215,1.6231731348773937,1.4192763946413252,1.2063738813147935,0.5027126741920502,2.894969664048175,2.9763962025587625,1.744603990314211,1.0758873313718536,0.32459106152093536,3.566128852663402,1.4280071437193325,1,1.2353662990345735,0.507938900027124,3.0765373287648963,1.023363101640626,0.23347059151008503,3.9347401814234377,1.0328112115110373,1.070493492465056,0.9599381014259422,0.9963158691258392,1.0763620125190587,1.1022298944153783,0.9130744495389322
10,8,MH,OR,Random,FALSE,TRUE,10.8 Adverse effects: 2. Extrapyramidal effects,2,5,57,2,92,3.584689966663592,0.738668051214003,17.396179699365103,0.95,100,1.5841130439780151,0.11316799654289698,CD008121,3993,39931008,149,0.021739130434782608,0,3.7039810800157666,0.7709725871820404,17.795024193091518,1,1,4.708521870286576,0.8255063346118506,26.85646042121689,1,1,3.584689966663591,0.738668051214003,17.396179699365096,1,1,3.584689966663591,0.738668051214003,17.396179699365096,1,1,3.6048521126374946,0.7398069147986164,17.5653383255067,1,1,4.34053286238327,0.9044882270424498,20.829707857043108,1,1,4.405039696626581,0.810971146401407,23.927330602279408,1,1,4.893859539229945,0.9411443805563012,43.542605135692,5.2007905294495185,0.5926628186162924,57.93712620700555,1.0332779443861373,1.3135088150088972,1.2288481675101517,1.0056245159724844,1.210853073138476,1.3652113808282418,1.4508341245170764
11,3,MH,OR,Random,FALSE,TRUE,11.3 Service use - number of patients rehospitalised,2,8,306,0,222,5.914299619303495,0.727332053840809,48.09211941393318,0.95,100,1.662218841090958,0.09646890360560348,CD008121,3993,39931103,528,0,0,6.069987721452377,0.742328419014327,49.63402989138628,1,1,Inf,NA,NA,1,1,5.9142996193034945,0.7273320538408096,48.09211941393314,1,1,5.9142996193034945,0.7273320538408096,48.09211941393314,1,1,6.932198784464885,0.7003565735829411,68.61559068617119,1,1,5.284358392400408,1.234804509683615,22.61446520509348,1,1,18390736738.976746,0,Inf,1,1,13510427.485025158,8.096384402358442,29584220686657.98,142.15868552428122,2.506198225648822,103411.54576000766,1.0263240133524412,Inf,3109537548.4447565,1.1721081498541437,0.8934884487679587,2284366.426233954,24.03643620967291
1,6,MH,RR,Random,FALSE,TRUE,1.6 Non fusion at follow-up,2,2,38,2,46,1.1813940006384969,0.03997913421683699,34.91050549455982,0.95,100,0.09648772686427248,0.923133220996321,CD008129,3997,39970106,84,0.043478260869565216,1,1.1838599162542827,0.23890797212637008,5.866377286783309,69.18629204823017,1.875412671885567,1.1808510638297873,0.17602920998183175,7.921465051691477,69.18629204823017,1.875412671885567,1.1948826878032632,0.13350808966873112,10.694068360610679,69.18629204823017,1.875412671885567,1.1891669301438388,0.03257792570867006,43.407244537100105,69.18629204823017,1.875412671885567,1.12632101431994,0.03512457571404607,36.11713455634412,47.51508799534121,1.8520184785183238,1.2002471706362274,0.16305625700137386,8.8349462762912,2055.531445973798,2.194987788279808,1.1964623539143997,0.028005770362817553,51.115257526890844,57.19374783464799,1,1.1943368448852678,0.1203364923953798,11.950085784622129,1.1355563485012632,0.07856035452524654,16.122260321491584,0.9955372002407482,0.9930069815235734,1.0061349030027924,0.9471513088441695,1.009317649365719,1.0043475096812553,0.9549175306816756
1,2,MH,OR,Fixed,TRUE,FALSE,1.2 Complete resolution of Breath-holding Attacks,2,23,43,0,44,53.42761692650334,6.568598966951127,434.56911661180783,0.95,100,3.720075339475312,1.991633581267957e-4,CD008132,4000,40000102,87,0,1,53.42761692650334,6.568598966951132,434.56911661180783,1,1,Inf,NA,NA,1,1,48.596253526745166,5.946539919366133,397.13781272108645,1,1,48.596253526745166,5.946539919366133,397.13781272108645,1,1,48.36198754206394,5.963931485118294,392.1711449661895,1,1,14.713468855090834,5.73299423332932,37.76144837041081,1,1,186469352068.91095,0,Inf,1,1,16926501.426547572,84.6477805774821,5161932009939.043,5038.0184285822315,33.21966648242042,7155846.674214401,1.099418433503299,Inf,3837113738.9487586,0.99517934063472,0.30276961262030644,348308.77275821264,103.67092240576808
1,1,Inverse,RR,Fixed,TRUE,FALSE,1.1 Maternal death,4,5,184,5,178,0.9498197011768288,0.2811085222136076,3.209285359403343,0.95,100,0.08287673272477718,0.9339495549804098,CD008148,4009,40090101,362,0.028089887640449437,1,0.9649503893378495,0.3045539514006501,3.0573540405599204,1,1,0.9529246137580384,0.2711006560355798,3.349550431876234,1,1,0.9537492356806259,0.26995058500905383,3.3696448723416177,1,1,0.9537492356806259,0.26995058500905383,3.3696448723416177,1,1,0.9511124693026789,0.2686777585281963,3.3669140840629166,1,1,0.9531697418865382,0.27205354791499714,3.3395357781987833,1,1,0.9525788751790565,0.26972566038909107,3.3641831189825364,1,1,0.9469668671543559,0.257313031465086,3.5186628971892264,0.7449073086046866,0.12412186943011069,4.069632609974857,1.0117443382790552,0.9991353891654771,0.9987728844671271,0.997235367244027,0.9993924044471982,0.9928887297912958,0.7810305693960499
2,4,MH,RR,Fixed,TRUE,FALSE,"2.4 Participants infectious, day 8",2,1,117,1,120,0.9466097170315004,0.13836340205484296,6.476206446725579,0.95,100,0.05592298265521947,0.9554031619640084,CD008152,4010,40100204,237,0.008333333333333333,1,0.9448580093741384,0.12917827217175123,6.9110434972491275,1,1,0.9441860465116279,0.0595714712402034,14.965003748734235,1,1,0.9404325357945702,0.09411797660608397,9.39685898776361,1,1,0.9404325357945702,0.09411797660608397,9.39685898776361,1,1,0.9552738176234199,0.09590071600168382,9.515550088497777,1,1,0.9438494970869187,0.058965914844637535,15.107912350693313,60.386781125211904,1.6586490879456273,0.9417126066961238,0.054017977598865584,16.417175781661115,1.1628650509481926,1,0.859055608800363,0.02417811968522092,27.28421281426213,0.5270789213368043,0.012911382217122321,14.95810191469666,1.0047057852755266,1.0039912599513439,1.001361151228644,1.0157813359958994,1.003633393318811,0.9134686180062327,0.5604643621687079
2,6,MH,RR,Fixed,TRUE,FALSE,"2.6 Participants with gametocytes (microscopy), day 8",2,6,119,3,116,1.7963702054362898,0.5060856189493053,6.376284553745563,0.95,100,0.9062744549776052,0.36479061308104543,CD008152,4010,40100206,235,0.02586206896551724,0,1.8486367909746162,0.48896466085667967,6.989171730647047,1.6958293878260942,1.2952157409638867,1.9926891290527655,0.4818749834905208,8.240332246098392,1.6958293878260942,1.2952157409638867,1.5365857611177756,0.3614611401864905,6.532087515830116,1.6958293878260942,1.2952157409638867,1.7643435806751377,0.2853461353664707,10.909235783662014,1.6958293878260942,1.2952157409638867,1.7680582208895612,0.2839852582987149,11.007718820274084,1.711383344529827,1.2983562045155936,1.9358034223216571,0.5095619788662463,7.354031590445386,2.985452268392989,1.674017806385281,1.9999999999939952,0.4842508998109607,8.260180830923556,1,1,2.143736867081981,0.544854703401406,11.265287903545673,2.5603824831618205,0.3610431464037254,26.679635261221023,1.0477759611125306,1.1294223817167457,1.133566059298202,1.0021053950347936,1.0971805285118612,1.2150336762988454,1.451181340871302
1,1,MH,RR,Random,FALSE,TRUE,1.1 All-cause mortality,4,6,236,4,241,1.4040783900234652,0.3824350730632352,5.154956394401911,0.95,100,0.5114457196994517,0.6090389897035626,CD008175,4016,40160101,477,0.016597510373443983,1,1.4279144334410014,0.4455558421209061,4.576170788208068,1,1,1.5235876528829353,0.42541634079604806,5.456582442681046,1,1,1.4334587262626406,0.3781596736305967,5.4336939213294775,1,1,1.4334587262626406,0.3781596736305967,5.4336939213294775,1,1,1.4319874556855967,0.3772652780093427,5.435401010294214,1,1,1.5138297380841765,0.4342980728214929,5.276745671514742,1.235011965616381,1.2103606057654606,1.5284158872727103,0.4249231330999595,5.497594605935681,1,1,1.545373478246137,0.4237708013965015,6.408725335884954,1.1872411727945695,0.19429849043969333,6.520590244334663,0.9961322270951641,1.0628751459452772,1.0662433869007482,0.9989736219466326,1.056067893933076,1.0780732294087632,0.8282353380972347
1,12,MH,RR,Random,FALSE,TRUE,1.12 One or more episodes of hypercalcaemia,5,16,306,4,306,3.0411463552588094,1.1701532793059004,7.903726219175247,0.95,100,2.2824208120320955,0.02246450776830472,CD008175,4016,40160112,612,0.013071895424836602,0,3.355132610858736,1.2576828344187665,8.950519581234563,1,1,4.251471862344099,1.3867549738187275,13.034035094556158,1,1,3.2667235660196776,1.1994139123338763,8.897247853348011,1,1,3.2667235660196776,1.1994139123338763,8.897247853348011,1,1,3.2814523467126526,1.203184529899498,8.94952456265825,1,1,3.4807454847282946,1.4152024679936244,8.561028830477557,1,1,4.254832905254558,1.3898900880526042,13.025204803785725,1,1,4.500383127634539,1.5013655436855964,15.996132538192908,4.53630070406134,1.1672959704875352,21.953194720861312,1.0270635219210726,1.3014483094216271,1.3024771821874224,1.0045087318823616,1.0655157727255724,1.3776443083361374,1.3886392932808123
2,1,MH,RR,Random,FALSE,TRUE,2.1 All-cause mortality,2,4,102,2,100,1.4854579359525548,0.14063888269635924,15.689724187076086,0.95,100,0.329024159904954,0.742137427377092,CD008175,4016,40160201,202,0.02,0,1.8055181695827724,0.3736245235210871,8.725058596185907,3.541493253247625,1.464995956492643,1.9884393063583816,0.35805016206609463,11.04284062393785,3.541493253247625,1.464995956492643,1.8176390737363917,0.2898822424019001,11.397082398006292,3.541493253247625,1.464995956492643,1.5095810513468477,0.12997395791454727,17.53301189830426,3.541493253247625,1.464995956492643,1.5095810513468477,0.12997395791454727,17.53301189830426,3.541493253247625,1.464995956492643,1.9355185759095608,0.3846284629504616,9.739872418577281,15.279265724409035,1.700410406815004,2.002354410952253,0.3583160208636298,11.189628578136833,1,1,2.1085028976765257,0.42204830936193755,16.110672282225305,1.5163006907588183,0.1284199332017458,18.85468772645272,1.1960392374903552,1.3172126826739754,1.3264305412192032,1,1.2821561148920702,1.3967470615740176,1.0044513273440836
2,11,MH,RR,Random,FALSE,TRUE,2.11 One or more episodes of hypercalcaemia,3,13,172,3,165,3.3605360882011728,1.1372821132807576,9.929992451498729,0.95,100,2.192674475776267,0.0283308409949154,CD008175,4016,40160211,337,0.01818181818181818,0,3.6974316875806266,1.1795861920342898,11.58965845535085,1,1,4.61654552878726,1.2746832397415466,16.71983435169897,1,1,3.675942709721812,1.1700106682582485,11.549086834629104,1,1,3.675942709721812,1.1700106682582485,11.549086834629104,1,1,3.712194568911195,1.1770924938983338,11.70714161281874,1,1,3.6582201748601415,1.3304472855168687,10.058703560400541,1,1,4.612151859902119,1.2760105389492282,16.670665429076813,1,1,4.858468878041277,1.5060568368876852,23.619879009797106,4.983374855057933,0.9256086060996352,38.44860202025761,1.0058458413407756,1.255880706893996,1.2546854573397739,1.0098619217033789,0.99517877827236,1.3216933074587978,1.3556726120563138
3,1,MH,RR,Random,FALSE,TRUE,3.1 All-cause mortality,2,2,134,2,141,1.093750822610012,0.16298772890595076,7.339760299687205,0.95,100,0.09226175248030924,0.9264900758202936,CD008175,4016,40160301,275,0.014184397163120567,0,1.04867197875166,0.17910761054378707,6.139956396493109,1,1,1.0516431924882628,0.1471369557231469,7.5164896464751445,1,1,1.1004116425592532,0.15857231490128507,7.636300093328211,1,1,1.1004116425592532,0.15857231490128507,7.636300093328211,1,1,1.0967828114265814,0.15739839646571424,7.642597144900574,1,1,1.0516675612854844,0.1470528479400576,7.5211372982792755,2.589093171740827,1.300058639150566,1.0520718220309646,0.1460416097901064,7.579039427888703,1,1,1.0420856145627835,0.1126947313510698,9.183586569839571,0.8316609151014929,0.055398484719377514,12.139017866266478,0.9529815372661262,0.955681630232875,0.9560711476880929,0.996702296674877,0.9557037753977198,0.9469961733040015,0.7557725517764239
3,7,MH,RR,Random,FALSE,TRUE,3.7 One or more episodes of hypercalcaemia,2,3,134,1,141,2.147032042301155,0.28397570802870215,16.23289056189958,0.95,100,0.7402949513109536,0.4591210495168033,CD008175,4016,40160307,275,0.0070921985815602835,0,2.4904447583085925,0.3603256554430872,17.213082111957434,1,1,3.211538461538462,0.32469312105805476,31.76531506528808,1,1,2.2197663928808624,0.27972018672063886,17.61532800592741,1,1,2.2197663928808624,0.27972018672063886,17.61532800592741,1,1,2.205815341286223,0.2808144940018809,17.326816897923607,1,1,2.8812737943676976,0.401048531932208,20.700084945114153,1.0332956728802085,1.0160480253613327,3.216955716364013,0.32807004082498953,31.544495971114035,1,1,3.8812073886064926,0.4541764814283654,120.00736229433927,4.198426790280708,0.3111493640473652,145.56816474127658,1.1219400231915564,1.4467911902073873,1.449231651889718,0.9937150811727835,1.298007665855467,1.7484756058358804,1.8913822660554365
1,11,MH,RR,Random,FALSE,TRUE,1.11 Cancer,2,4,267,2,156,1.0264775384385738,0.06847324801289276,15.38785098554872,0.95,100,0.0189181618092535,0.9849063911033386,CD008176,4017,40170111,423,0.01282051282051282,1,1.011361396456511,0.2277479943290169,4.491156452358468,8.216083728679992,1.733462122336484,1.009870019436346,0.20220341746534962,5.0436212648637815,8.216083728679992,1.733462122336484,0.7453202037050761,0.14133545433565978,3.9303811535618314,8.216083728679992,1.733462122336484,1.014706739476903,0.07053595964415071,14.597231998178826,8.216083728679992,1.733462122336484,1.0110253215546567,0.0710698750631391,14.38263680520883,8.023726159579528,1.73103097180536,1.0118553025641523,0.17401737180850896,5.883614622417419,55.0197223801434,2.0233592020089963,1.1749029167743144,0.11635542500001948,11.86362272188478,2.397779428623655,1,1.01964899525245,0.184067579769325,8.186480150870814,1.2333378513490056,0.13379978311714005,13.625423033924191,0.9967031429966489,0.9952333813777068,1.1578743602116952,0.9963719390253148,0.9971898906336026,1.0048706247660233,1.2154623630319146
1,4,MH,RR,Fixed,TRUE,FALSE,1.4 Fever following urodynamics,2,7,150,1,149,5.15736568457539,0.9445921698255938,28.15862935783896,0.95,100,1.8941456447424037,0.05820568055185498,CD008224,4039,40390104,299,0.006711409395973154,1,6.128928800513149,0.9918345460804419,37.873018630178855,1,1,9.747504403992952,1.0414052392525839,91.23618599619626,1,1,6.166682411738912,1.002906906852017,37.917748604019955,1,1,6.166682411738912,1.002906906852017,37.917748604019955,1,1,6.189464637280693,1.0046347628866954,38.132736305152946,1,1,5.574386902067027,1.2875437675034533,24.13416158596961,1,1,9.182536355191361,1.0452786670697847,80.66650221685026,1,1,11.765917996017961,1.683765664549384,238.4550330818192,14.522284561425437,1.2457160439224793,603.5882036364582,0.9938778084057167,1.580672353977169,1.4890561475504984,1.0036944055199621,0.9039523247468704,1.9079818304928968,2.3549590512040606
